seq_no,Line_Description,contract_number
14007676,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
14007678,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14007679,"LEAD, TENDRIL MRI 52CM",PP-CA-449
14007680,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14007681,"LEAD, ISOFLEX OPTIM 1944/46",PP-CA-449
14007682,"LEAD, TENDRILL STS 52",PP-CA-449
14013799,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14013800,"LEAD, TENDRILL STS 46",PP-CA-449
14013801,"LEAD, TENDRILL STS 52",PP-CA-449
14015068,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14019123,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
14019125,"LEAD, TENDRIL MRI 46CM",PP-CA-449
14019127,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
14019128,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK 7122Q/58",PP-CA-449
14019129,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14019130,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
14023234,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14023235,"LEAD, TENDRILL STS 46",PP-CA-449
14023236,"LEAD, ISOFLEX OPTIM 1948/52",PP-CA-449
14023240,"SHEATH, CPS DIRECT UPSIZED R SIDE 47CM",PP-CA-449
14023241,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14023242,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14023243,"GENERATOR, QUADRA ASSURA MP CRT-D DF4",PP-CA-449
14023244,"LEAD, TENDRILL STS 46",PP-CA-449
14024435,"LEAD, TENDRIL MRI 52CM",PP-CA-449
14024436,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
14030307,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14032953,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14032954,"LEAD, TENDRILL STS 46",PP-CA-449
14032955,"LEAD, TENDRILL STS 52",PP-CA-449
14032956,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14032957,"LEAD, TENDRILL STS 46",PP-CA-449
14032958,"LEAD, TENDRILL STS 52",PP-CA-449
14032968,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
14032971,"GENERATOR, UNIFY ASSURA NEXT GEN CRT-D 40 DF4 CONN",PP-CA-449
14032972,"LEAD, TENDRILL STS 52",PP-CA-449
14032973,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14038817,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14038818,"LEAD, TENDRILL STS 52",PP-CA-449
14038819,"LEAD, TENDRILL STS 58",PP-CA-449
14040162,"GENERATOR, GALLANT VR ICD",PP-CA-449
14040163,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14041579,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14041580,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14043139,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14043140,"LEAD, TENDRILL STS 46",PP-CA-449
14043141,"LEAD, TENDRILL STS 52",PP-CA-449
14043142,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14043143,"LEAD, TENDRILL STS 52",PP-CA-449
14043144,"LEAD, TENDRILL STS 58",PP-CA-449
14043155,"LEAD, TENDRILL STS 52",PP-CA-449
14048959,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14048960,"LEAD, TENDRILL STS 52",PP-CA-449
14048961,"LEAD, TENDRILL STS 58",PP-CA-449
14048962,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
14048964,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
14048965,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14048966,"GENERATOR, GALLANT VR ICD",PP-CA-449
14048967,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14050416,"GENERATOR, GALLANT VR ICD",PP-CA-449
14050417,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14051761,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14051762,"GENERATOR, ALLURE CRT-P RF",PP-CA-449
14051763,"LEAD, QUICKFLEX MICRO 86",PP-CA-449
14051771,"LEAD, TENDRILL STS 52",PP-CA-449
14051772,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14051773,"GENERATOR, GALLANT DR ICD",PP-CA-449
14051780,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14051781,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14055204,"GENERATOR, ALLURE CRT-P RF",PP-CA-449
14055207,"GENERATOR, GALLANT DR ICD",PP-CA-449
14055208,"GENERATOR, ASSURITY MRI PACER SR RF",PP-CA-449
14055209,"LEAD, TENDRILL STS 58",PP-CA-449
14058332,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14058333,"LEAD, TENDRILL STS 52",PP-CA-449
14058334,"LEAD, TENDRILL STS 58",PP-CA-449
14058335,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14058336,"LEAD, TENDRILL STS 52",PP-CA-449
14058337,"LEAD, TENDRILL STS 58",PP-CA-449
14061142,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
14061144,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
14061145,"LEAD, TENDRILL STS 52",PP-CA-449
14061146,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14061147,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14061148,"GENERATOR, FORTIFY ASSURA NEXT GEN ICD VR 40 DF4 CONN",PP-CA-449
14062342,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14062343,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14062344,"LEAD, TENDRILL STS 46",PP-CA-449
14062345,"LEAD, TENDRILL STS 52",PP-CA-449
14067009,"GENERATOR, QUADRA ALLURE MP CRT-P MRI",PP-CA-449
14067010,"LEAD, TENDRILL STS 58",PP-CA-449
14067011,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14067012,"GENERATOR, ASSURITY MRI PACER SR RF",PP-CA-449
14071132,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14071133,"LEAD, TENDRILL STS 52",PP-CA-449
14071134,"LEAD, TENDRILL STS 58",PP-CA-449
14071145,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14071146,"LEAD, TENDRILL STS 52",PP-CA-449
14071147,"LEAD, TENDRILL STS 58",PP-CA-449
14074291,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14075991,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14075992,"LEAD, TENDRILL STS 46",PP-CA-449
14075993,"LEAD, TENDRILL STS 52",PP-CA-449
14078653,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14078654,"LEAD, TENDRILL STS 52",PP-CA-449
14078655,"LEAD, TENDRILL STS 58",PP-CA-449
14078656,"LEAD, TENDRILL STS 52",PP-CA-449
14078657,"GENERATOR, ASSURITY MRI PACER SR RF",PP-CA-449
14078658,"LEAD, ISOFLEX OPTIM 1944/52",PP-CA-449
14078659,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14078660,"LEAD, TENDRILL STS 46",PP-CA-449
14078661,"LEAD, TENDRILL STS 52",PP-CA-449
14078662,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14080075,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
14080076,"LEAD, TENDRILL STS 52",PP-CA-449
14080077,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
14080078,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14080079,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14080080,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14080081,"LEAD, TENDRILL STS 46",PP-CA-449
14080082,"LEAD, TENDRILL STS 52",PP-CA-449
14080083,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14080084,"LEAD, TENDRILL STS 52",PP-CA-449
14080085,"LEAD, TENDRILL STS 58",PP-CA-449
14084084,"RECORDER, LOOP CONFIRM RX IMPLANTABLE",PP-CA-449
14084085,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14086137,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14086138,"LEAD, TENDRILL STS 46",PP-CA-449
14086139,"LEAD, TENDRILL STS 52",PP-CA-449
14086140,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14086141,"LEAD, TENDRILL STS 46",PP-CA-449
14086142,"LEAD, TENDRILL STS 52",PP-CA-449
14086143,"GENERATOR, GALLANT VR ICD",PP-CA-449
14086144,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK 7120Q/65",PP-CA-449
14086145,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK 7122Q/58",PP-CA-449
14086147,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
14086149,"GENERATOR, QUADRA ASSURA MP CRT-D DF4",PP-CA-449
14090235,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14090236,"LEAD, TENDRILL STS 52",PP-CA-449
14090237,"GENERATOR, GALLANT DR ICD",PP-CA-449
14091895,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14091896,"LEAD, TENDRILL STS 46",PP-CA-449
14091897,"LEAD, TENDRILL STS 52",PP-CA-449
14093129,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14097739,"GENERATOR, QUADRA ALLURE MP CRT-P MRI",PP-CA-449
14097740,"LEAD, TENDRILL STS 58",PP-CA-449
14097742,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
14097743,"LEAD, TENDRILL STS 52",PP-CA-449
14097744,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14097745,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14097746,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
14097747,"LEAD, TENDRILL STS 52",PP-CA-449
14097748,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14097749,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14098933,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14098934,"LEAD, TENDRILL STS 52",PP-CA-449
14098935,"LEAD, TENDRILL STS 46",PP-CA-449
14100677,"GENERATOR, GALLANT VR ICD",PP-CA-449
14100678,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK 7120Q/65",PP-CA-449
14106788,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14106789,"LEAD, TENDRILL STS 46",PP-CA-449
14106790,"LEAD, TENDRILL STS 52",PP-CA-449
14106792,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14106793,"LEAD, TENDRILL STS 52",PP-CA-449
14106794,"LEAD, TENDRILL STS 58",PP-CA-449
14106795,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14106796,"LEAD, TENDRILL STS 52",PP-CA-449
14106797,"LEAD, TENDRILL STS 58",PP-CA-449
14106798,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14106799,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14106800,"LEAD, TENDRILL STS 52",PP-CA-449
14106801,"LEAD, TENDRILL STS 58",PP-CA-449
14106804,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14106805,"LEAD, TENDRILL STS 52",PP-CA-449
14106806,"LEAD, TENDRILL STS 58",PP-CA-449
14113482,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14113483,"LEAD, TENDRILL STS 52",PP-CA-449
14113484,"LEAD, TENDRILL STS 58",PP-CA-449
14113485,"LEAD, TENDRILL STS 52",PP-CA-449
14113486,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14113487,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14113488,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
14113490,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
14113491,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14113492,"LEAD, ISOFLEX OPTIM 1944/52",PP-CA-449
14113493,"LEAD, ISOFLEX OPTIM 1948/52",PP-CA-449
14113494,"LEAD, TENDRILL STS 58",PP-CA-449
14114901,"GENERATOR, GALLANT VR ICD",PP-CA-449
14114902,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14114903,"GENERATOR, QUADRA ALLURE MP CRT-P MRI",PP-CA-449
14114904,"LEAD, TENDRILL STS 58",PP-CA-449
14114905,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14114917,"GENERATOR, ELLIPSE NEXT GEN ICD DR 36",PP-CA-449
14114918,"LEAD, TENDRILL STS 52",PP-CA-449
14114919,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14114920,"LEAD, TENDRILL STS 46",PP-CA-449
14114921,"LEAD, TENDRILL STS 52",PP-CA-449
14116580,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14116581,"LEAD, TENDRILL STS 52",PP-CA-449
14116582,"LEAD, TENDRILL STS 46",PP-CA-449
14121767,"GENERATOR, GALLANT DR ICD",PP-CA-449
14121768,"LEAD, TENDRILL STS 46",PP-CA-449
14121769,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK 7122Q/58",PP-CA-449
14121772,"SHEATH, CPS DIRECT UPSIZED R SIDE 47CM",PP-CA-449
14121774,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
14121775,"LEAD, TENDRILL STS 46",PP-CA-449
14121776,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK 7122Q/58",PP-CA-449
14121777,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14128389,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
14128390,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14128391,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14128392,"LEAD, TENDRILL STS 52",PP-CA-449
14128393,"LEAD, TENDRILL STS 58",PP-CA-449
14128397,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14131532,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK 7122Q/58",PP-CA-449
14131533,"GENERATOR, GALLANT VR ICD",PP-CA-449
14131534,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14131535,"LEAD, TENDRILL STS 52",PP-CA-449
14131536,"LEAD, TENDRILL STS 58",PP-CA-449
14131542,"LEAD, ISOFLEX OPTIM 1944/46",PP-CA-449
14131543,"LEAD, TENDRILL STS 46",PP-CA-449
14135709,"GENERATOR, ASSURITY MRI PACER SR RF",PP-CA-449
14135710,"LEAD, TENDRILL STS 52",PP-CA-449
14137025,"GENERATOR, GALLANT VR ICD",PP-CA-449
14137026,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14138451,"LEAD, TENDRILL STS 52",PP-CA-449
14138452,"GENERATOR, GALLANT DR ICD",PP-CA-449
14138453,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14138454,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14138455,"LEAD, TENDRILL STS 52",PP-CA-449
14138456,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14138457,"LEAD, TENDRILL STS 52",PP-CA-449
14138458,"LEAD, TENDRILL STS 58",PP-CA-449
14139560,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
14145197,"GENERATOR, GALLANT DR ICD",PP-CA-449
14145198,"LEAD, TENDRILL STS 52",PP-CA-449
14145199,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14145200,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14145201,"LEAD, TENDRILL STS 46",PP-CA-449
14145202,"LEAD, TENDRILL STS 52",PP-CA-449
14149192,"RECORDER, LOOP CONFIRM RX IMPLANTABLE",PP-CA-449
14150266,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14150267,"LEAD, TENDRILL STS 46",PP-CA-449
14150268,"LEAD, TENDRILL STS 52",PP-CA-449
14154732,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14154733,"GENERATOR, GALLANT VR ICD",PP-CA-449
14154734,"GENERATOR, ASSURITY MRI PACER SR RF",PP-CA-449
14154735,"LEAD, TENDRILL STS 58",PP-CA-449
14154736,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14154737,"LEAD, TENDRILL STS 46",PP-CA-449
14154738,"LEAD, TENDRILL STS 52",PP-CA-449
14154739,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14154740,"LEAD, TENDRILL STS 52",PP-CA-449
14154741,"LEAD, TENDRILL STS 58",PP-CA-449
14154742,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
14154743,"LEAD, TENDRILL STS 52",PP-CA-449
14154744,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14154745,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14154747,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14154748,"LEAD, TENDRILL STS 52",PP-CA-449
14154749,"LEAD, TENDRILL STS 58",PP-CA-449
14162413,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14162414,"LEAD, TENDRILL STS 52",PP-CA-449
14162415,"LEAD, TENDRILL STS 58",PP-CA-449
14162416,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14162417,"LEAD, TENDRILL STS 46",PP-CA-449
14162418,"LEAD, TENDRILL STS 52",PP-CA-449
14162419,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14164359,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
14168688,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
14168689,"SHEATH, CPS DIRECT UPSIZED 135DEG 47CM",PP-CA-449
14168699,"LEAD, TENDRILL STS 46",PP-CA-449
14168700,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK 7122Q/58",PP-CA-449
14168701,"GENERATOR, UNIFY ASSURA NEXT GEN CRT-D 40 DF4 CONN",PP-CA-449
14168702,"SHEATH, CPS DIRECT UPSIZED 135DEG 47CM",PP-CA-449
14168704,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
14168705,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14168706,"LEAD, TENDRILL STS 46",PP-CA-449
14168707,"LEAD, TENDRILL STS 52",PP-CA-449
14168708,"LEAD, TENDRILL STS 52",PP-CA-449
14168709,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14168710,"GENERATOR, GALLANT DR ICD",PP-CA-449
14168711,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14168712,"LEAD, TENDRILL STS 46",PP-CA-449
14168713,"LEAD, TENDRILL STS 52",PP-CA-449
14170465,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14170466,"LEAD, TENDRILL STS 52",PP-CA-449
14170467,"LEAD, TENDRILL STS 52",PP-CA-449
14170468,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
14170469,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14170470,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14179501,"LEAD, TENDRILL STS 52",PP-CA-449
14179502,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14179503,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
14180827,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14180828,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14180829,"LEAD, TENDRILL STS 52",PP-CA-449
14180830,"LEAD, TENDRILL STS 58",PP-CA-449
14180831,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14186835,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14188178,"GENERATOR, ELLIPSE NEXT GEN ICD DR 36 DF4 CONN",PP-CA-449
14188179,"LEAD, TENDRILL STS 52",PP-CA-449
14188180,"LEAD, TENDRILL STS 58",PP-CA-449
14188181,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14191801,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14191802,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
14191803,"LEAD, TENDRILL STS 52",PP-CA-449
14191804,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14191805,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14191806,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
14199718,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
14200742,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14200743,"LEAD, TENDRILL STS 52",PP-CA-449
14200744,"LEAD, TENDRILL STS 58",PP-CA-449
14200745,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
14200746,"LEAD, TENDRILL STS 52",PP-CA-449
14200747,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14200748,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14200749,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
14200752,"GENERATOR, QUADRA ASSURA MP CRT-D DF4",PP-CA-449
14200757,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
14200758,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
14200759,"LEAD, TENDRILL STS 52",PP-CA-449
14200760,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14200761,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14200762,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
14200764,"GENERATOR, QUADRA ASSURA MP CRT-D DF4",PP-CA-449
14200765,"LEAD, TENDRILL STS 52",PP-CA-449
14200766,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK 7122Q/58",PP-CA-449
14200767,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14200768,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14200769,"LEAD, TENDRILL STS 46",PP-CA-449
14200770,"LEAD, TENDRILL STS 52",PP-CA-449
14207159,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14207160,"LEAD, TENDRILL STS 52",PP-CA-449
14207161,"LEAD, TENDRILL STS 58",PP-CA-449
14208648,"RECORDER, LOOP CONFIRM RX IMPLANTABLE",PP-CA-449
14208649,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14208650,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14208652,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
14210037,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14210038,"LEAD, TENDRILL STS 52",PP-CA-449
14210039,"LEAD, TENDRILL STS 46",PP-CA-449
14213604,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
14213605,"LEAD, TENDRILL STS 52",PP-CA-449
14213606,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14213607,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14213608,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
14216635,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14216636,"LEAD, TENDRILL STS 52",PP-CA-449
14218174,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14218175,"LEAD, TENDRILL STS 52",PP-CA-449
14218176,"LEAD, TENDRILL STS 58",PP-CA-449
14219733,"LEAD, TENDRILL STS 46",PP-CA-449
14219734,"LEAD, TENDRILL STS 52",PP-CA-449
14219735,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14220263,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14220264,"LEAD, TENDRILL STS 52",PP-CA-449
14220265,"LEAD, TENDRILL STS 58",PP-CA-449
14220266,"LEAD, TENDRILL STS 46",PP-CA-449
14220267,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK 7122Q/58",PP-CA-449
14220268,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14220269,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
14220270,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
14220501,"LEAD, TENDRILL STS 52",PP-CA-449
14220502,"GENERATOR, ASSURITY MRI PACER SR RF",PP-CA-449
14224088,"RECORDER, LOOP CONFIRM RX IMPLANTABLE",PP-CA-449
14237195,"RECORDER, LOOP CONFIRM RX IMPLANTABLE",PP-CA-449
14237207,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14237208,"LEAD, TENDRILL STS 46",PP-CA-449
14237209,"LEAD, TENDRILL STS 52",PP-CA-449
14237210,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14237211,"LEAD, TENDRILL STS 52",PP-CA-449
14237212,"LEAD, TENDRILL STS 58",PP-CA-449
14238021,"LEAD, TENDRILL STS 52",PP-CA-449
14238022,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
14238023,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
14238024,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
14238885,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14238886,"LEAD, TENDRILL STS 52",PP-CA-449
14238887,"LEAD, TENDRILL STS 58",PP-CA-449
14238890,"GENERATOR, QUADRA ALLURE MP CRT-P MRI",PP-CA-449
