seq_no,Line_Description,contract_number
76535,"TROCAR, ENDO CLOSE",PP-OR-1487
76568,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
76569,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
77362,"Scissors: Universal Bandage Scissors with Plastic Probe, Red, 7.5" (19 cm)Univer",PP-OR-1487
77847,"STAPLER, TA 90-3.5",PP-OR-1487
77848,"STAPLER, GIA 80MM - 3.8MM",PP-OR-1487
77904,"RELOAD, ENDO GIA ROT VASCULAR MED TAN 45MM",PP-OR-1487
77905,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
77906,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM MED/THCK",PP-OR-1487
77907,"TROCAR, ENDO CLOSE",PP-OR-1487
77953,"SCISSOR, ENDO SHEARS 5MM",PP-OR-1487
80397,"STAPLER, GIA 80MM - 3.8MM",PP-OR-1487
81536,"STAPLER, GIA 80MM - 3.8MM",PP-OR-1487
81564,"APPLIER, ENDOCLIP 10MM",PP-OR-1487
81565,"RELOAD, GIA 80MM - 3.8MM",PP-OR-1487
81566,"TROCAR, ENDO CLOSE",PP-OR-1487
81567,"PURSTRING, DISP. 65 INST.",PP-OR-1487
82679,"SCISSORS SURGICAL LISTER ANGLED BLUNT/BLUNT SMOOTH STAINLESS STEEL LATEX FREE DI",PP-OR-1487
82910,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
82911,"RELOAD, GIA 80MM - 3.8MM",PP-OR-1487
82912,"SCISSOR, ENDO SHEARS 5MM",PP-OR-1487
82913,"CLIP, LAPROCLIP LIGATING CARTRIDGE ABSORB 12MM",PP-OR-1487
82914,"TROCAR, ENDO CLOSE",PP-OR-1487
82918,"APPLIER, ENDO CLIP II MED/LARGE 10 MM 20 TI CLIPS",PP-OR-1487
82919,"SCISSOR, ENDO SHEARS 5MM",PP-OR-1487
82922,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
82923,"POUCH, SPECIMEN ENDOCATCH II 15MM",PP-OR-1487
86765,"STAPLER, SHELL SIGNIA POWER CONTROL",PP-OR-1487
86766,"RELOAD, ARTICULATE ENDO GIA TRISTAPLE MED/THICK RE",PP-OR-1487
86815,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
86817,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
86818,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
86819,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM MED/THCK",PP-OR-1487
86820,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM EXTRA/THCK",PP-OR-1487
86838,"STAPLER, TA 30V-3 NON-ABS CLIP",PP-OR-1487
86839,"RELOAD, DST SERIES GIA 100MM - 3.8MM LOADING UNIT",PP-OR-1487
86840,"TROCAR, ENDO CLOSE",PP-OR-1487
88249,"RELOAD, ARTICULATE ENDO GIA TRISTAPLE MED/THICK RE",PP-OR-1487
88252,"APPLIER, SURGICLIP III 9.0IN SMALL",PP-OR-1487
88343,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
88344,"RELOAD, SIGNIA TRI-STAPLE 2.0 30 MM CURVED TIP ARTICULATING VASCULAR/MEDIUM",PP-OR-1487
88345,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
89616,"STAPLER, TA 90-3.5",PP-OR-1487
89698,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM MED/THCK",PP-OR-1487
89701,"TROCAR, ENDO CLOSE",PP-OR-1487
89739,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
91557,"RELOAD, ENDO GIA ROT TRI-STAPLE 45MM EXTRA/THCK",PP-OR-1487
93553,"APPLIER, ENDO CLIP III 5MM",PP-OR-1487
93555,"APPLIER, ENDO CLIP III 5MM",PP-OR-1487
93556,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
93557,"TROCAR, ENDO CLOSE",PP-OR-1487
93558,"PURSTRING, DISP. 65 INST.",PP-OR-1487
93560,"POUCH, SPECIMEN ENDOCATCH II 15MM",PP-OR-1487
93561,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
93562,"HANDLE, GIA UNIVERSAL SHORT 12MM",PP-OR-1487
94400,"Scissors: Universal Bandage Scissors with Plastic Probe, Red, 7.5" (19 cm)Univer",PP-OR-1487
95032,"TROCAR, ENDO CLOSE",PP-OR-1487
95033,"PURSTRING, DISP. 65 INST.",PP-OR-1487
96243,"DISSECTOR, BALLOON OVAL SPACEMAKER PLUS SBT",PP-OR-1487
96300,"STAPLER, SKIN ROTATING 35 WIDE",PP-OR-1487
96307,"POUCH, SPECIMEN ENDOCATCH II 15MM",PP-OR-1487
97476,"APPLIER, SURGICLIP III 9.0IN SMALL",PP-OR-1487
97477,"STAPLER, TA 90-3.5",PP-OR-1487
97547,"APPLIER, ENDO CLIP II MED/LARGE 10 MM 20 TI CLIPS",PP-OR-1487
97548,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
97550,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
97551,"RELOAD, SIGNIA TRI-STAPLE 2.0 30 MM CURVED TIP ARTICULATING VASCULAR/MEDIUM",PP-OR-1487
97552,"RELOAD, ENDO GIA ROT VASCULAR MED TAN 45MM",PP-OR-1487
97553,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM MED/THCK",PP-OR-1487
98712,"STAPLER, DST SERIES 28 MM W/ 4.8 MM STAPLE",PP-OR-1487
99872,"STAPLER, GIA 80MM - 3.8MM",PP-OR-1487
99981,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM MED/THCK",PP-OR-1487
99983,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
102582,"RELOAD, ARTICULATE ENDO GIA TRISTAPLE MED/THICK RE",PP-OR-1487
103863,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
103909,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
103910,"STAPLER, TA 60-3.5",PP-OR-1487
103911,"RELOAD, DST SERIES GIA 60MM - 3.8MM LOADING UNIT",PP-OR-1487
103912,"RELOAD, GIA 80MM - 3.8MM",PP-OR-1487
103919,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
103920,"STAPLER, ENDOGIA ULTRA UNIV 12MM XL",PP-OR-1487
103921,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
104973,"APPLIER, SURGICLIP 11.5IN MED",PP-OR-1487
106139,"STAPLER, DST SERIES 28 MM W/ 4.8 MM STAPLE",PP-OR-1487
106197,"RELOAD, SIGNIA TRI-STAPLE 2.0 30 MM CURVED TIP ARTICULATING VASCULAR/MEDIUM",PP-OR-1487
106198,"RELOAD, ENDO GIA 45MM CURVE TIP ART MED/THCK PURPL",PP-OR-1487
106199,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM MED/THCK",PP-OR-1487
106200,"RELOAD, ARTICULATE ENDO GIA TRISTAPLE EXTRA/THICK",PP-OR-1487
106213,"PURSTRING, DISP. 65 INST.",PP-OR-1487
106723,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
106724,"RELOAD, SIGNIA TRI-STAPLE 2.0 30 MM CURVED TIP ARTICULATING VASCULAR/MEDIUM",PP-OR-1487
106725,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
106726,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM MED/THCK",PP-OR-1487
106727,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
106728,"STAPLER, DST SERIES GIA 60MM - 3.8MM RELOADABLE",PP-OR-1487
106745,"ENDO STITCH, DISP 10MM",PP-OR-1487
106746,"DEVICE, ORVIL EEA DTS SERIES 25MM",PP-OR-1487
106747,"POUCH, SPECIMEN ENDOCATCH II 15MM",PP-OR-1487
108335,"RELOAD, ARTICULATE ENDO GIA TRISTAPLE MED/THICK RE",PP-OR-1487
108336,"RELOAD, ARTICULATE ENDO GIA TRISTAPLE MED/THICK RE",PP-OR-1487
108416,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
108436,"CLIP, LAPROCLIP LIGATING CARTRIDGE ABSORB 12MM",PP-OR-1487
108437,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
109352,"Scissors: Single-Use Iris Scissors, Straight, Standard, 4.5"Medline Floor Grade",PP-OR-1487
109353,"Scissors: Iris Scissors, Single-Use, Curved, Standard, 4.5''Medline Iris Curved",PP-OR-1487
109377,"Scissors: Single-Use Iris Scissors, Straight, Standard, 4.5"Medline Floor Grade",PP-OR-1487
109378,"Scissors: Iris Scissors, Single-Use, Curved, Standard, 4.5''Medline Iris Curved",PP-OR-1487
109950,"RELOAD, DST SERIES GIA 80MM - 4.8MM LOADING UNIT",PP-OR-1487
109951,"RELOAD, GIA 80MM - 3.8MM",PP-OR-1487
109952,"PURSTRING, DISP. 65 INST.",PP-OR-1487
109989,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
109990,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM MED/THCK",PP-OR-1487
111273,"STAPLER, SHELL SIGNIA POWER CONTROL",PP-OR-1487
112422,"STAPLER, SHELL SIGNIA POWER CONTROL",PP-OR-1487
112424,"APPLIER, SURGICLIP MED 9.75",PP-OR-1487
112470,"SUTURE, 0 POLYSORB ENDO STITCH UNDYED ES-9 48",PP-OR-1487
112728,"APPLIER, SURGICLIP III 9.0IN SMALL",PP-OR-1487
112729,"APPLIER, SURGICLIP 11.5IN MED",PP-OR-1487
112752,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
112753,"HANDLE, GIA UNIVERSAL SHORT 12MM",PP-OR-1487
112754,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
112756,"SCISSOR, ENDO SHEARS 5MM",PP-OR-1487
112757,"TROCAR, ENDO CLOSE",PP-OR-1487
112766,"TROCAR, ENDO CLOSE",PP-OR-1487
112767,"APPLIER, ENDO CLIP III 5MM",PP-OR-1487
113176,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM MED/THCK",PP-OR-1487
113177,"PURSTRING, DISP. 65 INST.",PP-OR-1487
113179,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
114779,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
116690,"STAPLER, SHELL SIGNIA POWER CONTROL",PP-OR-1487
116846,"APPLIER, ENDO CLIP II MED/LARGE 10 MM 20 TI CLIPS",PP-OR-1487
116847,"APPLIER, ENDO CLIP II MED/LARGE 10 MM 20 TI CLIPS",PP-OR-1487
120672,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM MED/THCK",PP-OR-1487
120675,"SUTURE, 0 SURGIDAC ENDO STITCH 48&quot;",PP-OR-1487
120678,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
120679,"SCISSOR, ENDO SHEARS 5MM",PP-OR-1487
123541,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
123542,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
123547,"RELOAD, GIA 80MM - 3.8MM",PP-OR-1487
123548,"ENDO STITCH, DISP 10MM",PP-OR-1487
124011,"CLIP, LAPROCLIP LIGATING CARTRIDGE ABSORB 12MM",PP-OR-1487
124012,"TROCAR, ENDO CLOSE",PP-OR-1487
124013,"RELOAD, SIGNIA TRI-STAPLE 2.0 30 MM CURVED TIP ARTICULATING VASCULAR/MEDIUM",PP-OR-1487
124014,"RELOAD, ENDO GIA ROT VASCULAR MED TAN 45MM",PP-OR-1487
124020,"SUTURE, 0 SURGIDAC ENDO STITCH 48&quot;",PP-OR-1487
124021,"SUTURE, 2-0 SURGIDAC ENDO STITCH 48IN",PP-OR-1487
124024,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
125130,"APPLIER, SURGICLIP III 9.0IN SMALL",PP-OR-1487
125184,"SUTURE, 0 POLYSORB ENDO STITCH UNDYED ES-9 48",PP-OR-1487
125195,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
125196,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM MED/THCK",PP-OR-1487
126304,"APPLIER, SURGICLIP 11.5IN MED",PP-OR-1487
126373,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
126405,"APPLIER, ENDO CLIP III 5MM",PP-OR-1487
126406,"ENDO STITCH, DISP 10MM",PP-OR-1487
126407,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
126408,"POUCH, SPECIMEN ENDOCATCH II 15MM",PP-OR-1487
127820,"APPLIER, SURGICLIP 11.5IN MED",PP-OR-1487
127826,"STAPLER, GIA 80MM - 3.8MM",PP-OR-1487
127937,"APPLIER, ENDO CLIP II MED/LARGE 10 MM 20 TI CLIPS",PP-OR-1487
127938,"APPLIER, ENDOCLIP 10MM",PP-OR-1487
128414,"Scissors: Iris Scissors, Stainless Steel, Sterile, Straight, 4.5&quot;Iris S",PP-OR-1487
130041,"ADAPTER, SIGNIA POWER LINEAR SHORT",PP-OR-1487
130045,"STAPLER, GIA 80MM - 3.8MM",PP-OR-1487
130651,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM MED/THCK",PP-OR-1487
130652,"RELOAD, ARTICULATING ENDO GIA TRISTAPLE MED TAN 60MM",PP-OR-1487
130654,"TROCAR, ENDO CLOSE",PP-OR-1487
130655,"PURSTRING, DISP. 65 INST.",PP-OR-1487
130677,"TROCAR, ENDO CLOSE",PP-OR-1487
130678,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
130679,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM MED/THCK",PP-OR-1487
130680,"RELOAD, ARTICULATING ENDO GIA TRISTAPLE MED TAN 60MM",PP-OR-1487
130681,"APPLIER, ENDO CLIP II MED/LARGE 10 MM 20 TI CLIPS",PP-OR-1487
130688,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
130689,"STAPLER, ENDOGIA ULTRA UNIV 12MM XL",PP-OR-1487
130690,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
130691,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM MED/THCK",PP-OR-1487
130692,"RELOAD, ARTICULATING ENDO GIA TRISTAPLE MED TAN 60MM",PP-OR-1487
131700,"STAPLER, DST SERIES 28 MM W/ 4.8 MM STAPLE",PP-OR-1487
131701,"STAPLER, GIA 80MM - 3.8MM",PP-OR-1487
131702,"STAPLER, EEA XL 28MM W/ 4.8MM STAPLE",PP-OR-1487
131769,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM MED/THCK",PP-OR-1487
131770,"RELOAD, ARTICULATING ENDO GIA TRISTAPLE MED TAN 60MM",PP-OR-1487
132343,"Scissors: Universal Bandage Scissors with Plastic Probe, Red, 7.5" (19 cm)Univer",PP-OR-1487
133075,"APPLIER, SURGICLIP III 9.0IN SMALL",PP-OR-1487
134348,"TROCAR, ENDO CLOSE",PP-OR-1487
134349,"RELOAD, GIA 80MM - 3.8MM",PP-OR-1487
134350,"POUCH, SPECIMEN ENDOCATCH II 15MM",PP-OR-1487
134360,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
134387,"STAPLER, TA 30V-3 NON-ABS CLIP",PP-OR-1487
134388,"RELOAD, TA 30MM - V3",PP-OR-1487
134389,"APPLIER, ENDO CLIP III 5MM",PP-OR-1487
134390,"APPLIER, ENDOCLIP 10MM",PP-OR-1487
134391,"TROCAR, ENDO CLOSE",PP-OR-1487
134400,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM MED/THCK",PP-OR-1487
134401,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM EXTRA/THCK",PP-OR-1487
136691,"APPLIER, SURGICLIP III 9.0IN SMALL",PP-OR-1487
136751,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
136756,"SCISSOR, ENDO SHEARS 5MM",PP-OR-1487
136757,"PURSTRING, DISP. 65 INST.",PP-OR-1487
137168,"STAPLER, DST SERIES GIA 100MM - 3.8MM RELOADABLE",PP-OR-1487
137170,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
137171,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
137644,"PAN DUST LOBBY WITH HANDLE BLACK 12X10X6IN",PP-OR-1487
138269,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
138270,"STAPLER, ENDOGIA ULTRA UNIV 12MM XL",PP-OR-1487
139393,"APPLIER, SURGICLIP III 9.0IN SMALL",PP-OR-1487
139395,"APPLIER, SURGICLIP 11.5IN MED",PP-OR-1487
139396,"STAPLER, GIA 80MM - 3.8MM",PP-OR-1487
139468,"APPLIER, ENDO CLIP II MED/LARGE 10 MM 20 TI CLIPS",PP-OR-1487
139469,"ENDO STITCH, DISP 10MM",PP-OR-1487
139470,"SUTURE, 0 SURGIDAC ENDO STITCH 48&quot;",PP-OR-1487
139471,"POUCH, SPECIMEN ENDOCATCH II 15MM",PP-OR-1487
139477,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
139478,"RELOAD, ENDO GIA MED THICK PURPLE 45MM",PP-OR-1487
139479,"RELOAD, ARTICULATE ENDO GIA TRISTAPLE MED/THICK RE",PP-OR-1487
139480,"RELOAD, ARTICULATE ENDO GIA TRISTAPLE EXTRA/THICK",PP-OR-1487
139481,"STAPLER, TA 60-3.5",PP-OR-1487
140620,"STAPLER, SHELL SIGNIA POWER CONTROL",PP-OR-1487
140684,"APPLIER, ENDO CLIP II MED/LARGE 10 MM 20 TI CLIPS",PP-OR-1487
140699,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
140700,"RELOAD, ENDO GIA MED THICK PURPLE 45MM",PP-OR-1487
140701,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM MED/THCK",PP-OR-1487
140702,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM EXTRA/THCK",PP-OR-1487
140714,"RELOAD, DST SERIES GIA 100MM - 3.8MM LOADING UNIT",PP-OR-1487
140715,"STAPLER, TA 60MM - 4.8MM RELOADABLE",PP-OR-1487
140716,"RELOAD, GIA 80MM - 3.8MM",PP-OR-1487
140717,"TROCAR, ENDO CLOSE",PP-OR-1487
142156,"STAPLER, SHELL SIGNIA POWER CONTROL",PP-OR-1487
142158,"ADAPTER, SIGNIA POWER LINEAR SHORT",PP-OR-1487
142159,"STAPLER, EEA XL 31MM W/ 4.8MM STAPLE",PP-OR-1487
142161,"STAPLER, DST SERIES 28 MM W/ 4.8 MM STAPLE",PP-OR-1487
143347,"STAPLER, GIA 80MM - 3.8MM",PP-OR-1487
143770,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
143771,"STAPLER, TA 60-3.5",PP-OR-1487
143772,"RELOAD, TA 90-3.5",PP-OR-1487
143773,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
143774,"RELOAD, SIGNIA 2.0 TRI-STAPLE 30 VSCLR MED TAN 12MM",PP-OR-1487
143775,"RELOAD, SIGNIA 2.0 TRI-STAPLE 30 MED THK PURPLE 12MM",PP-OR-1487
143776,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
143777,"RELOAD, ARTICULATING ENDO GIA TRISTAPLE MED TAN 60MM",PP-OR-1487
143781,"SUTURE, 0 SURGIDAC ENDO STITCH 48&quot;",PP-OR-1487
143789,"RELOAD, GIA 80MM - 3.8MM",PP-OR-1487
143790,"POUCH, SPECIMEN ENDOCATCH II 15MM",PP-OR-1487
143791,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
145111,"RELOAD, ARTICULATE ENDO GIA TRISTAPLE MED/THICK RE",PP-OR-1487
145113,"STAPLER, TA 90-3.5",PP-OR-1487
145226,"TROCAR, ENDO CLOSE",PP-OR-1487
145236,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM MED/THCK",PP-OR-1487
147847,"RELOAD, GIA 80MM - 3.8MM",PP-OR-1487
147848,"SCISSOR, ENDO SHEARS 5MM",PP-OR-1487
147850,"TROCAR, ENDO CLOSE",PP-OR-1487
147851,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
147852,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
147853,"RELOAD, ARTICULATING ENDO GIA TRISTAPLE MED TAN 60MM",PP-OR-1487
147854,"APPLIER, SURGICLIP LRG 13.0 TIT",PP-OR-1487
149337,"APPLIER, SURGICLIP MED 9.75",PP-OR-1487
149342,"STAPLER, TA 90-3.5",PP-OR-1487
151082,"APPLIER, SURGICLIP III 9.0IN SMALL",PP-OR-1487
151248,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
151249,"STAPLER, TA 60-3.5",PP-OR-1487
151255,"TROCAR, ENDO CLOSE",PP-OR-1487
154738,"STAPLER, DST SERIES 28 MM W/ 4.8 MM STAPLE",PP-OR-1487
154840,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
154874,"APPLIER, ENDO CLIP II MED/LARGE 10 MM 20 TI CLIPS",PP-OR-1487
154876,"POUCH, SPECIMEN ENDOCATCH II 15MM",PP-OR-1487
154887,"APPLIER, ENDO CLIP II MED/LARGE 10 MM 20 TI CLIPS",PP-OR-1487
154888,"TROCAR, ENDO CLOSE",PP-OR-1487
154889,"PURSTRING, DISP. 65 INST.",PP-OR-1487
154890,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
154891,"RELOAD, ENDO GIA MED THICK PURPLE 45MM",PP-OR-1487
156028,"RELOAD, ARTICULATE ENDO GIA TRISTAPLE MED/THICK RE",PP-OR-1487
156036,"APPLIER, SURGICLIP 11.5IN MED",PP-OR-1487
156037,"STAPLER, GIA 80MM - 3.8MM",PP-OR-1487
156128,"APPLIER, ENDOCLIP 10MM",PP-OR-1487
156129,"APPLIER, ENDOCLIP 10MM",PP-OR-1487
156131,"PURSTRING, DISP. 65 INST.",PP-OR-1487
157379,"RELOAD, ARTICULATE ENDO GIA TRISTAPLE MED/THICK RE",PP-OR-1487
157388,"RELOAD, ARTICULATE ENDO GIA TRISTAPLE MED/THICK RE",PP-OR-1487
157395,"APPLIER, SURGICLIP 11.5IN MED",PP-OR-1487
157396,"APPLIER, SURGICLIP MED 9.75",PP-OR-1487
159063,"APPLIER, SURGICLIP III 9.0IN SMALL",PP-OR-1487
160645,"RELOAD, GIA 80MM - 3.8MM",PP-OR-1487
160646,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
160647,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
160648,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM MED/THCK",PP-OR-1487
160658,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
160659,"RELOAD, ARTICULATING ENDO GIA TRISTAPLE MED TAN 60MM",PP-OR-1487
160661,"ENDO STITCH, DISP 10MM",PP-OR-1487
160911,"CLIP MEDICAL LIGATING CARTRIDGE ABSORB LATEX FREE LAPRO-CLIP 12MM",PP-OR-1487
161795,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
161796,"TROCAR, ENDO CLOSE",PP-OR-1487
161812,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
163287,"STAPLER, GIA 80MM - 3.8MM",PP-OR-1487
164743,"STAPLER, SHELL SIGNIA POWER CONTROL",PP-OR-1487
164744,"STAPLER, GIA 80MM - 3.8MM",PP-OR-1487
164745,"STAPLER, GIA 80MM - 3.8MM",PP-OR-1487
164746,"APPLIER, SURGICLIP III 9.0IN SMALL",PP-OR-1487
164845,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
164846,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
164848,"TROCAR, ENDO CLOSE",PP-OR-1487
166545,"APPLIER CLIP PISTOL GRIP TITANIUM LATEX FREE DISPOSABLE ENDO CLIP LARGE 10MM",PP-OR-1487
167406,"STAPLER, TA 90-3.5",PP-OR-1487
167407,"STAPLER, DST SERIES 28 MM W/ 4.8 MM STAPLE",PP-OR-1487
167447,"RELOAD, DST SERIES GIA 60MM - 3.8MM LOADING UNIT",PP-OR-1487
167908,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM EXTRA/THCK",PP-OR-1487
167909,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
167910,"RELOAD, ARTICULATING ENDO GIA TRISTAPLE MED TAN 60MM",PP-OR-1487
167911,"RELOAD, ENDO GIA 45MM CURVE TIP ART MED/THCK PURPL",PP-OR-1487
168042,"SCISSOR SURG LISTER BNDG SS STER 5.5IN",PP-OR-1487
169199,"STAPLER, SHELL SIGNIA POWER CONTROL",PP-OR-1487
169200,"STAPLER, SHELL SIGNIA POWER CONTROL",PP-OR-1487
169201,"STAPLER, SHELL SIGNIA POWER CONTROL",PP-OR-1487
169202,"STAPLER, GIA 80MM - 3.8MM",PP-OR-1487
169203,"STAPLER, GIA 80MM - 3.8MM",PP-OR-1487
169204,"APPLIER, SURGICLIP III 9.0IN SMALL",PP-OR-1487
169206,"STAPLER, EEA XL 28MM W/ 4.8MM STAPLE",PP-OR-1487
169208,"STAPLER, EEA XL 25MM W/ 4.8MM STAPLE",PP-OR-1487
169356,"RELOAD, ENDO GIA 45MM CURVE TIP ART MED/THCK PURPL",PP-OR-1487
169360,"TROCAR, ENDO CLOSE",PP-OR-1487
169375,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM EXTRA/THCK",PP-OR-1487
170354,"RELOAD, ARTICULATE ENDO GIA TRISTAPLE MED/THICK RE",PP-OR-1487
170441,"RELOAD, ARTICULATE ENDO GIA TRISTAPLE MED/THICK RE",PP-OR-1487
170459,"SUTURE, 0 SURGIDAC ENDO STITCH 48&quot;",PP-OR-1487
170460,"POUCH, SPECIMEN ENDOCATCH II 15MM",PP-OR-1487
170485,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
170486,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
170487,"RELOAD, ARTICULATE ENDO GIA TRISTAPLE MED/THICK RE",PP-OR-1487
170512,"POUCH, SPECIMEN ENDOCATCH II 15MM",PP-OR-1487
171591,"RELOAD, ARTICULATE ENDO GIA TRISTAPLE MED/THICK RE",PP-OR-1487
171719,"SCISSOR, ENDO SHEARS 5MM",PP-OR-1487
174553,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
174554,"RELOAD, ENDO GIA MED THICK PURPLE 45MM",PP-OR-1487
174555,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM MED/THCK",PP-OR-1487
174556,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM EXTRA/THCK",PP-OR-1487
174557,"APPLIER, ENDOCLIP 10MM",PP-OR-1487
